196.875, -6.3625E-7
206.25, -6.38125E-7
233.594, -6.29375E-7
201.563, -6.04063E-7
144.531, -5.95938E-7
216.406, -5.89688E-7
213.281, -6.12188E-7
227.344, -5.975E-7
193.75, -6.15313E-7
195.312, -5.95312E-7
241.406, -6.29375E-7
210.156, -6.0125E-7
236.719, -6.23438E-7
171.094, -5.8125E-7
194.531, -6.21875E-7
200.781, -6.0375E-7
224.219, -5.75E-7
229.688, -6.09375E-7
218.75, -6.0125E-7
273.438, -6.08125E-7
235.156, -6.00625E-7
251.563, -6.13438E-7
178.125, -5.80313E-7
267.188, -5.90938E-7
204.688, -5.84375E-7
220.313, -6.08125E-7
232.031, -6.00938E-7
250.781, -6.04688E-7
232.813, -5.81875E-7
217.969, -5.9375E-7
260.938, -5.69375E-7
229.688, -5.83438E-7
269.531, -5.85625E-7
317.969, -5.90313E-7
248.438, -5.64688E-7
239.844, -5.68438E-7
272.656, -5.88438E-7
221.875, -5.86563E-7
246.094, -5.9125E-7
264.062, -5.69688E-7
229.688, -5.65E-7
318.75, -5.90313E-7
231.25, -5.68125E-7
316.406, -5.75938E-7
272.656, -5.78125E-7
300, -5.77188E-7
277.344, -5.775E-7
282.031, -6.0375E-7
271.094, -5.94063E-7
234.375, -5.78125E-7
275, -6.07188E-7
286.719, -6.02188E-7
274.219, -5.63438E-7
285.938, -5.7625E-7
277.344, -5.76562E-7
314.844, -5.85313E-7
237.5, -6.03438E-7
278.906, -5.75625E-7
269.531, -5.6125E-7
328.125, -5.72813E-7
325, -5.9E-7
264.844, -5.87188E-7
329.688, -5.85E-7
261.719, -5.56563E-7
270.313, -5.50313E-7
279.687, -5.88125E-7
277.344, -5.96563E-7
217.188, -5.71563E-7
293.75, -5.58438E-7
321.094, -5.61875E-7
281.25, -5.48125E-7
336.719, -5.675E-7
262.5, -5.69688E-7
289.062, -5.75625E-7
312.5, -5.80938E-7
292.969, -5.625E-7
333.594, -5.40625E-7
342.969, -5.56875E-7
293.75, -5.65E-7
296.094, -5.64688E-7
301.563, -5.51875E-7
264.062, -5.50313E-7
294.531, -5.47188E-7
323.438, -5.56875E-7
315.625, -5.35938E-7
323.438, -5.3625E-7
285.938, -5.49375E-7
296.094, -5.83125E-7
303.906, -5.47188E-7
335.156, -5.48125E-7
331.25, -5.53438E-7
307.031, -5.55E-7
376.563, -5.78438E-7
323.438, -5.43125E-7
439.844, -5.675E-7
335.156, -5.775E-7
277.344, -5.41563E-7
296.875, -5.69063E-7
378.125, -5.54375E-7
292.969, -5.60313E-7
317.188, -5.44063E-7
315.625, -5.5875E-7
342.187, -5.3E-7
353.125, -5.30313E-7
354.688, -5.25938E-7
331.25, -5.75E-7
331.25, -5.59063E-7
334.375, -5.34063E-7
283.594, -5.31563E-7
375.781, -5.35938E-7
349.219, -5.35938E-7
314.063, -5.24688E-7
282.813, -5.53125E-7
332.813, -5.625E-7
304.688, -5.47188E-7
378.125, -5.52813E-7
321.875, -5.44375E-7
322.656, -5.40313E-7
319.531, -5.225E-7
371.875, -5.42813E-7
373.437, -5.41563E-7
378.125, -4.9875E-7
363.281, -5.47813E-7
371.094, -5.475E-7
362.5, -5.625E-7
347.656, -5.43438E-7
392.188, -5.38125E-7
323.438, -5.37188E-7
337.5, -5.28125E-7
370.313, -5.2625E-7
363.281, -5.32812E-7
350, -5.25313E-7
310.156, -5.175E-7
392.969, -5.45625E-7
363.281, -5.46875E-7
338.281, -5.33438E-7
350.781, -5.28438E-7
371.875, -5.20312E-7
335.938, -5.16563E-7
392.188, -5.15625E-7
325.781, -5.42813E-7
378.906, -5.22813E-7
362.5, -5.025E-7
369.531, -5.20625E-7
351.562, -5.10313E-7
371.875, -5.37813E-7
387.5, -5.18125E-7
361.719, -4.975E-7
396.094, -5.075E-7
397.656, -5.09688E-7
443.75, -4.89688E-7
360.938, -4.98125E-7
378.125, -4.9125E-7
391.406, -5.18125E-7
434.375, -5.1625E-7
394.531, -5.0125E-7
395.313, -5.29375E-7
398.438, -5.29375E-7
407.031, -5.025E-7
382.812, -5.0125E-7
393.75, -5.11875E-7
381.25, -5.25313E-7
382.031, -5.05313E-7
335.156, -4.86875E-7
375.781, -5.04063E-7
394.531, -5.1875E-7
358.594, -5.2E-7
410.938, -5.06563E-7
423.438, -4.94688E-7
439.844, -4.92188E-7
435.937, -4.89375E-7
407.031, -5.1375E-7
388.281, -5.17188E-7
410.156, -5.14688E-7
450, -4.99063E-7
403.906, -4.86563E-7
430.469, -5.05E-7
384.375, -5.14375E-7
400.781, -4.85E-7
414.844, -5.0125E-7
497.656, -4.9125E-7
382.031, -5.07812E-7
431.25, -5.00625E-7
446.094, -4.87813E-7
507.031, -4.75312E-7
438.281, -5.05313E-7
443.75, -4.96563E-7
418.75, -4.82188E-7
429.688, -5E-7
477.344, -4.825E-7
450, -5.2125E-7
485.938, -4.975E-7
505.469, -4.97813E-7
452.344, -5.01875E-7
448.438, -4.82812E-7
455.469, -4.78437E-7
434.375, -4.8125E-7
482.812, -5.03125E-7
493.75, -4.875E-7
396.875, -4.6E-7
485.156, -4.74063E-7
495.313, -4.77188E-7
458.594, -4.75625E-7
475, -4.80938E-7
489.063, -4.9875E-7
434.375, -4.8E-7
464.063, -4.45312E-7
425, -4.84688E-7
477.344, -4.83125E-7
520.313, -4.925E-7
540.625, -4.79063E-7
502.344, -4.85313E-7
536.719, -4.72813E-7
510.156, -4.85313E-7
467.969, -4.89375E-7
501.563, -4.6375E-7
512.5, -4.73125E-7
480.469, -4.96875E-7
509.375, -4.71875E-7
519.531, -4.7E-7
505.469, -4.76562E-7
513.281, -4.70938E-7
485.938, -4.57812E-7
525, -4.65937E-7
514.062, -4.80938E-7
506.25, -4.60625E-7
558.594, -4.825E-7
546.875, -4.8E-7
498.437, -4.65313E-7
541.406, -4.45312E-7
470.313, -4.4625E-7
570.312, -4.78125E-7
503.125, -4.7625E-7
545.312, -4.63125E-7
528.906, -4.40625E-7
517.969, -4.8125E-7
527.344, -4.8625E-7
520.313, -4.67813E-7
521.094, -4.41563E-7
517.969, -4.6375E-7
519.531, -4.85938E-7
542.188, -4.61875E-7
473.438, -4.225E-7
510.938, -4.59063E-7
531.25, -4.65E-7
519.531, -4.52188E-7
547.656, -4.725E-7
521.875, -4.80938E-7
539.062, -4.76875E-7
567.188, -4.83125E-7
560.156, -4.49688E-7
495.313, -4.36875E-7
496.875, -4.42813E-7
559.375, -4.79063E-7
515.625, -4.38438E-7
508.594, -4.50625E-7
519.531, -4.64375E-7
517.969, -4.525E-7
543.75, -4.52813E-7
559.375, -4.52188E-7
535.156, -4.49688E-7
504.688, -4.5375E-7
482.812, -4.7625E-7
481.25, -4.30938E-7
525, -4.45E-7
554.688, -4.52813E-7
523.438, -4.375E-7
565.625, -4.41875E-7
546.875, -4.33438E-7
559.375, -4.35625E-7
518.75, -4.3625E-7
598.438, -4.2125E-7
514.844, -4.24688E-7
542.969, -4.58125E-7
521.094, -4.26875E-7
554.688, -4.32812E-7
514.844, -4.20312E-7
535.156, -4.225E-7
530.469, -4.39375E-7
541.406, -4.36563E-7
540.625, -4.4E-7
578.906, -4.32812E-7
547.656, -4.1E-7
527.344, -4.28437E-7
543.75, -4.30313E-7
573.438, -4.44062E-7
571.094, -4.3625E-7
545.312, -4.26875E-7
557.031, -4.2E-7
567.969, -4.33438E-7
545.312, -4.19375E-7
522.656, -4.375E-7
547.656, -4.05938E-7
526.563, -3.96563E-7
592.187, -4.15625E-7
551.563, -4.29375E-7
601.562, -4.125E-7
607.031, -4.16563E-7
609.375, -4.21875E-7
564.844, -4.26875E-7
580.469, -4.275E-7
550, -4.25312E-7
573.438, -4.29063E-7
552.344, -4.05313E-7
566.406, -4.05E-7
560.156, -4.26562E-7
564.844, -4.225E-7
606.25, -4.02813E-7
586.719, -3.89375E-7
555.469, -3.89062E-7
609.375, -4.1E-7
610.156, -4.20625E-7
569.531, -4.05938E-7
602.344, -4.18125E-7
625.781, -4.41563E-7
593.75, -3.98438E-7
563.281, -3.92813E-7
606.25, -3.99063E-7
576.562, -4.18438E-7
585.156, -4.0625E-7
588.281, -4.05E-7
635.938, -4.24688E-7
623.437, -4.15625E-7
599.219, -3.90625E-7
635.156, -4.04688E-7
642.188, -3.94063E-7
609.375, -4.33438E-7
625, -4.17813E-7
598.438, -3.98125E-7
579.688, -4.15313E-7
594.531, -4.1E-7
635.938, -3.97813E-7
634.375, -4.32812E-7
640.625, -4.17813E-7
642.969, -4.04375E-7
600.781, -4.025E-7
627.344, -4.1125E-7
582.031, -4.07812E-7
646.875, -4.13125E-7
645.312, -3.8625E-7
618.75, -3.98438E-7
667.188, -3.85E-7
680.469, -4.18438E-7
650.781, -3.9E-7
636.719, -3.92813E-7
620.313, -3.92813E-7
588.281, -3.83438E-7
585.938, -3.75E-7
648.438, -3.7125E-7
628.906, -3.67813E-7
650, -3.66563E-7
635.938, -3.89688E-7
628.125, -3.87188E-7
642.188, -3.75E-7
596.875, -3.77188E-7
694.531, -3.82812E-7
582.031, -3.775E-7
696.094, -3.7625E-7
665.625, -3.75E-7
628.906, -3.92188E-7
632.812, -3.90313E-7
635.156, -3.69063E-7
669.531, -3.75938E-7
688.281, -3.7375E-7
633.594, -3.79688E-7
683.594, -3.89062E-7
646.875, -3.84063E-7
639.844, -3.4875E-7
663.281, -3.425E-7
729.688, -3.575E-7
635.938, -3.675E-7
636.719, -3.925E-7
618.75, -3.71875E-7
675, -3.82188E-7
585.156, -3.58125E-7
670.312, -3.71875E-7
664.844, -4.05E-7
647.656, -3.69063E-7
667.188, -3.65938E-7
758.594, -3.69063E-7
679.688, -3.66563E-7
621.875, -3.67813E-7
740.625, -3.48125E-7
743.75, -3.62188E-7
696.094, -3.55938E-7
724.219, -3.54375E-7
672.656, -3.66875E-7
682.813, -3.67188E-7
680.469, -3.77813E-7
678.906, -3.52813E-7
696.094, -3.54375E-7
668.75, -3.46875E-7
663.281, -3.7125E-7
678.125, -3.7375E-7
744.531, -3.60313E-7
746.094, -3.6125E-7
700.781, -3.49063E-7
683.594, -3.60313E-7
717.969, -3.60625E-7
645.312, -3.70938E-7
691.406, -3.375E-7
671.094, -3.57812E-7
799.219, -3.25E-7
742.188, -3.35625E-7
766.406, -3.36875E-7
700, -3.31563E-7
732.812, -3.51875E-7
727.344, -3.6E-7
707.813, -3.34375E-7
750.781, -3.37188E-7
732.031, -3.39688E-7
731.25, -3.4125E-7
782.031, -3.40938E-7
715.625, -3.49063E-7
725, -3.38438E-7
700, -3.24375E-7
763.281, -3.4625E-7
700.781, -3.525E-7
808.594, -3.39062E-7
772.656, -3.61563E-7
782.031, -3.50938E-7
771.875, -3.57812E-7
820.312, -3.22813E-7
796.875, -3.30313E-7
738.281, -3.45E-7
718.75, -3.49063E-7
755.469, -3.53125E-7
780.469, -3.21875E-7
767.969, -3.57812E-7
736.719, -3.24688E-7
728.125, -3.4875E-7
783.594, -3.31563E-7
699.219, -3.03438E-7
753.125, -3.14688E-7
761.719, -3.1625E-7
764.062, -3.42813E-7
767.188, -3.58125E-7
747.656, -3.25313E-7
765.625, -3.4375E-7
702.344, -3.2E-7
778.125, -3.24375E-7
757.812, -3.225E-7
783.594, -3.1625E-7
753.125, -3.4125E-7
789.844, -3.05938E-7
766.406, -3.36875E-7
735.156, -3.28125E-7
821.094, -2.99375E-7
835.156, -3.475E-7
818.75, -3.3E-7
824.219, -3.3E-7
766.406, -3.45E-7
807.813, -3.00625E-7
821.875, -3.11875E-7
803.125, -2.98125E-7
821.875, -3.325E-7
819.531, -3.24063E-7
856.25, -3.18438E-7
811.719, -3.16563E-7
818.75, -3.29375E-7
777.344, -3.34063E-7
825, -3.15E-7
802.344, -3.07812E-7
889.062, -3.26875E-7
817.188, -3.375E-7
807.031, -3.16563E-7
832.813, -3.13438E-7
810.937, -2.75E-7
901.563, -2.98125E-7
816.406, -3.24375E-7
843.75, -3.175E-7
824.219, -2.76875E-7
767.188, -3.23438E-7
778.125, -3.14062E-7
853.906, -3.04688E-7
806.25, -2.91563E-7
820.312, -2.8875E-7
830.469, -3.1375E-7
819.531, -2.94375E-7
864.844, -2.97188E-7
804.688, -2.81563E-7
856.25, -3.29688E-7
843.75, -2.875E-7
853.906, -3.1625E-7
858.594, -3.03438E-7
842.187, -3.0125E-7
834.375, -3.0875E-7
840.625, -2.94375E-7
856.25, -3.07812E-7
811.719, -2.94375E-7
860.156, -2.7125E-7
851.562, -2.975E-7
875, -2.94688E-7
825, -3.07188E-7
792.188, -3.24375E-7
906.25, -2.96563E-7
852.344, -2.78125E-7
799.219, -3.0875E-7
806.25, -2.84375E-7
857.812, -3.1E-7
857.031, -3.08125E-7
825.781, -2.75E-7
871.094, -2.91875E-7
792.969, -2.8875E-7
820.312, -2.7625E-7
835.156, -2.62813E-7
843.75, -2.8375E-7
827.344, -3.02813E-7
894.531, -3.07812E-7
856.25, -2.77813E-7
889.062, -2.69375E-7
849.219, -2.66875E-7
888.281, -2.95625E-7
867.188, -2.89062E-7
870.313, -2.73125E-7
870.313, -2.76875E-7
852.344, -2.93125E-7
875, -2.67813E-7
868.75, -2.6625E-7
884.375, -2.60625E-7
875.781, -2.68438E-7
873.437, -2.85938E-7
875.781, -2.60313E-7
904.687, -2.75E-7
931.25, -2.59063E-7
947.656, -2.76562E-7
902.344, -2.65313E-7
930.469, -2.80938E-7
905.469, -2.775E-7
908.594, -2.86563E-7
874.219, -2.60938E-7
906.25, -2.8375E-7
882.812, -2.73438E-7
921.094, -2.69063E-7
947.656, -2.79375E-7
873.437, -2.71875E-7
923.438, -2.5875E-7
885.938, -2.47188E-7
861.719, -2.475E-7
842.969, -2.73125E-7
879.688, -2.49688E-7
914.844, -2.64688E-7
923.438, -2.6375E-7
903.906, -2.48438E-7
923.438, -2.27188E-7
967.187, -2.425E-7
982.031, -3E-7
937.5, -2.72188E-7
950.781, -2.6625E-7
975, -2.55E-7
918.75, -2.46563E-7
939.063, -2.53125E-7
976.562, -2.31563E-7
975, -2.375E-7
984.375, -2.72188E-7
916.406, -2.69688E-7
896.875, -2.80625E-7
967.969, -2.36563E-7
985.156, -2.43438E-7
903.906, -2.66875E-7
921.875, -2.675E-7
939.844, -2.5125E-7
955.469, -2.46563E-7
935.937, -2.43438E-7
960.156, -2.55313E-7
1069.53, -2.30938E-7
1017.97, -2.525E-7
995.313, -2.49688E-7
1002.34, -2.1375E-7
1003.13, -2.42813E-7
957.813, -2.45E-7
994.531, -2.19375E-7
986.719, -2.38437E-7
879.688, -2.38125E-7
934.375, -2.60938E-7
975, -2.2125E-7
998.437, -2.66875E-7
1032.81, -2.30313E-7
946.875, -2.25313E-7
991.406, -2.45312E-7
937.5, -2.20312E-7
959.375, -2.39375E-7
952.344, -2.33125E-7
970.313, -2.08125E-7
978.125, -2.49063E-7
932.031, -2.30625E-7
1002.34, -2.20938E-7
966.406, -2.29062E-7
985.156, -2.11875E-7
987.5, -2.26875E-7
1008.59, -2.30938E-7
994.531, -2.25625E-7
1000.78, -2.38125E-7
993.75, -2.16562E-7
996.875, -2.29062E-7
1011.72, -2.17188E-7
1026.56, -2.40313E-7
978.125, -2.45938E-7
954.688, -2.20625E-7
932.813, -2.61563E-7
957.031, -2.26562E-7
968.75, -2.29688E-7
951.562, -2.075E-7
961.719, -1.89688E-7
1001.56, -1.95938E-7
981.25, -2.25625E-7
1023.44, -2.1125E-7
1006.25, -2.1875E-7
1075, -2.14062E-7
987.5, -1.93438E-7
963.281, -1.99375E-7
950, -2.30313E-7
1021.88, -2.19063E-7
1057.03, -2.13125E-7
989.063, -2.1125E-7
1016.41, -1.9875E-7
1048.44, -1.7625E-7
979.688, -2.2625E-7
1011.72, -2.20625E-7
1011.72, -2.19375E-7
1010.94, -1.76875E-7
1054.69, -2.03438E-7
1064.84, -2.05313E-7
1015.62, -1.725E-7
1050.78, -2.31875E-7
1053.91, -2.11875E-7
1053.13, -1.91563E-7
1048.44, -1.925E-7
1041.41, -2.04688E-7
1101.56, -1.94063E-7
1012.5, -1.8875E-7
1000.78, -2.15625E-7
1032.03, -1.925E-7
1014.06, -2.04375E-7
1055.47, -2.00313E-7
992.188, -1.93438E-7
1010.16, -2.1625E-7
1033.59, -2.02188E-7
1098.44, -1.89062E-7
1048.44, -1.95312E-7
1017.97, -1.61563E-7
1047.66, -1.93125E-7
1093.75, -1.95E-7
1082.81, -1.93438E-7
1028.91, -1.75938E-7
1023.44, -1.7625E-7
1000, -1.83125E-7
1003.91, -1.92188E-7
1049.22, -1.88125E-7
1069.53, -1.75313E-7
1055.47, -1.78438E-7
1032.81, -1.65938E-7
1114.06, -1.56875E-7
1010.16, -1.675E-7
1088.28, -1.7125E-7
1035.16, -1.75625E-7
1042.97, -1.95938E-7
1097.66, -1.69063E-7
1092.19, -1.8125E-7
1059.38, -1.65938E-7
1031.25, -1.74688E-7
1065.63, -1.62813E-7
1047.66, -1.76875E-7
1060.94, -1.62813E-7
1075, -1.6125E-7
1089.84, -1.63438E-7
1051.56, -1.75938E-7
1032.03, -1.40313E-7
1122.66, -2.01562E-7
1067.97, -1.80938E-7
1050, -1.6375E-7
1084.38, -1.55313E-7
1064.06, -1.62188E-7
1090.63, -1.8125E-7
1032.03, -1.72813E-7
1085.94, -1.52188E-7
1068.75, -1.92188E-7
1059.38, -1.55938E-7
1112.5, -1.59063E-7
1090.63, -1.70938E-7
1113.28, -1.44688E-7
1135.16, -1.60313E-7
1147.66, -1.55938E-7
1088.28, -1.46875E-7
1049.22, -1.70312E-7
1160.16, -1.57812E-7
1071.09, -1.66563E-7
1082.03, -1.60313E-7
1072.66, -1.44688E-7
1114.84, -1.65313E-7
1090.63, -1.52813E-7
1125.78, -1.61563E-7
1081.25, -1.72188E-7
1070.31, -1.47188E-7
1101.56, -1.65E-7
1125.78, -1.74375E-7
1150, -1.53438E-7
1083.59, -1.42813E-7
1121.88, -1.51875E-7
1142.97, -1.34375E-7
1102.34, -1.53125E-7
1120.31, -1.45E-7
1075.78, -1.42188E-7
1077.34, -1.45625E-7
1139.06, -1.48125E-7
1102.34, -1.375E-7
1140.63, -1.8625E-7
1057.03, -1.60313E-7
1080.47, -1.59063E-7
1085.94, -1.47188E-7
1123.44, -1.43125E-7
1158.59, -1.52188E-7
1107.81, -1.36875E-7
1107.81, -1.425E-7
1133.59, -1.47188E-7
1153.91, -1.35625E-7
1154.69, -1.2875E-7
1168.75, -1.47813E-7
1117.97, -1.325E-7
1125.78, -1.32812E-7
1146.09, -1.30313E-7
1138.28, -1.30625E-7
1152.34, -1.3125E-7
1150.78, -1.34688E-7
1121.88, -1.16563E-7
1134.38, -1.44688E-7
1117.97, -1.525E-7
1114.06, -1.14375E-7
1165.63, -1.26562E-7
1185.16, -1.43125E-7
1084.38, -1.12187E-7
1153.91, -1.12187E-7
1152.34, -1.31563E-7
1134.38, -1.20938E-7
1129.69, -1.16875E-7
1121.09, -1.26875E-7
1100, -1.19688E-7
1141.41, -1.3E-7
1098.44, -1.29688E-7
1128.13, -1.3125E-7
1162.5, -1.0625E-7
1140.63, -1.14062E-7
1122.66, -1.24063E-7
1134.38, -1.29688E-7
1126.56, -1.23125E-7
1152.34, -1.2125E-7
1084.38, -1.15938E-7
1164.06, -1.19063E-7
1178.91, -1.27813E-7
1135.16, -1.08125E-7
1141.41, -1.01875E-7
1150, -1.30313E-7
1170.31, -9.8125E-8
1186.72, -1.24063E-7
1174.22, -1.21875E-7
1217.19, -1.28125E-7
1139.84, -1.0625E-7
1187.5, -1.03438E-7
1183.59, -1.08125E-7
1135.94, -1.16563E-7
1199.22, -1.22813E-7
1250.78, -1.11875E-7
1185.94, -1.15E-7
1152.34, -9.65625E-8
1173.44, -9.875E-8
1203.13, -1.22813E-7
1155.47, -1.25625E-7
1225, -1.06563E-7
1174.22, -1.25313E-7
1161.72, -1.09062E-7
1156.25, -1.0125E-7
1201.56, -9.9375E-8
1199.22, -9.9375E-8
1225, -1.06563E-7
1223.44, -1.07188E-7
1150, -9E-8
1238.28, -1.04063E-7
1214.06, -8.4375E-8
1213.28, -1.08125E-7
1167.97, -9E-8
1250.78, -1.04375E-7
1223.44, -1.00938E-7
1175, -1.125E-7
1207.81, -1.02812E-7
1191.41, -1.09375E-7
1248.44, -1.02188E-7
1171.88, -1E-7
1229.69, -8.84375E-8
1132.81, -1.14062E-7
1200, -9.9375E-8
1225.78, -9.21875E-8
1196.09, -8.96875E-8
1164.84, -9.625E-8
1217.97, -9.5E-8
1216.41, -1.04063E-7
1183.59, -8.90625E-8
1262.5, -9.15625E-8
1261.72, -9.125E-8
1254.69, -7.5625E-8
1214.84, -9.125E-8
1272.66, -1.00313E-7
1221.88, -9.40625E-8
1283.59, -8.78125E-8
1246.88, -9.3125E-8
1270.31, -9.25E-8
1253.91, -9.34375E-8
1238.28, -8.6875E-8
1253.13, -7.96875E-8
1231.25, -9.59375E-8
1192.19, -1.01875E-7
1244.53, -9.1875E-8
1224.22, -7.28125E-8
1178.13, -9.71875E-8
1271.09, -9.0625E-8
1200, -9.6875E-8
1241.41, -9.6875E-8
1163.28, -9.3125E-8
1203.91, -8E-8
1265.63, -8.75E-8
1247.66, -7.6875E-8
1201.56, -7.4375E-8
1232.81, -9.125E-8
1256.25, -8.46875E-8
1289.84, -8.09375E-8
1221.88, -9.25E-8
1279.69, -8.40625E-8
1239.06, -9E-8
1217.19, -9.1875E-8
1239.06, -8.25E-8
1235.94, -7.25E-8
1247.66, -8.0625E-8
1242.19, -8.5625E-8
1272.66, -8.125E-8
1257.03, -8.28125E-8
1262.5, -7.625E-8
1280.47, -9.46875E-8
1267.97, -8.03125E-8
1241.41, -8.375E-8
1242.19, -6.75E-8
1260.94, -8.1875E-8
1248.44, -7.5625E-8
1268.75, -8.90625E-8
1254.69, -7.5625E-8
1222.66, -7.65625E-8
1261.72, -6.78125E-8
1253.13, -7.125E-8
1269.53, -6.65625E-8
1250, -7.34375E-8
1307.03, -8.71875E-8
1321.88, -7.3125E-8
1255.47, -7.59375E-8
1262.5, -7.25E-8
1268.75, -6.78125E-8
1351.56, -7.59375E-8
1259.38, -7.40625E-8
1282.03, -7.21875E-8
1346.88, -6.375E-8
1262.5, -5.625E-8
1254.69, -7.6875E-8
1294.53, -7.6875E-8
1241.41, -6.15625E-8
1284.38, -7.125E-8
1290.63, -4.78125E-8
1336.72, -5.5E-8
1316.41, -6.5E-8
1271.88, -5.03125E-8
1307.81, -6.40625E-8
1261.72, -6.375E-8
1264.84, -6.28125E-8
1271.09, -7.3125E-8
1214.84, -7.34375E-8
1343.75, -6.53125E-8
1295.31, -7.4375E-8
1300.78, -5.375E-8
1328.13, -5.71875E-8
1311.72, -4.40625E-8
1278.91, -6.3125E-8
1314.06, -6.75E-8
1304.69, -6.59375E-8
1284.38, -6.84375E-8
1324.22, -6.5E-8
1300.78, -5.28125E-8
1362.5, -5.78125E-8
1282.81, -3.59375E-8
1322.66, -5.71875E-8
1248.44, -5.34375E-8
1250.78, -5.75E-8
1307.03, -5.28125E-8
1220.31, -4.96875E-8
1300, -3.90625E-8
1341.41, -4.78125E-8
1353.91, -3.0625E-8
1343.75, -5.53125E-8
1317.97, -5.0625E-8
1279.69, -4.9375E-8
1331.25, -4.84375E-8
1308.59, -4.8125E-8
1322.66, -5.21875E-8
1268.75, -5.5625E-8
1231.25, -5.34375E-8
1337.5, -2.84375E-8
1248.44, -5.84375E-8
1320.31, -4.75E-8
1335.16, -4.3125E-8
1316.41, -5.25E-8
1332.81, -4.125E-8
1350, -4.4375E-8
1332.81, -5.625E-8
1367.19, -3.875E-8
1322.66, -5.34375E-8
1314.84, -3.96875E-8
1311.72, -4.0625E-8
1283.59, -2.8125E-8
1337.5, -2.78125E-8
1300, -5.125E-8
1324.22, -3.625E-8
1339.84, -3.6875E-8
1265.63, -3.75E-8
1347.66, -2.5625E-8
1331.25, -3.0625E-8
1304.69, -2.90625E-8
1354.69, -2.59375E-8
1378.91, -5.0625E-8
1364.06, -5.15625E-8
1386.72, -3.5625E-8
1352.34, -2.6875E-8
1329.69, -3.40625E-8
1387.5, -3.75E-8
1378.13, -7.5E-9
1332.81, -3.03125E-8
1370.31, -2.84375E-8
1328.91, -2.5625E-8
1345.31, -4E-8
1340.63, -2.6875E-8
1353.91, -2.78125E-8
1332.03, -2.5625E-8
1383.59, -3.6875E-8
1378.13, -2.90625E-8
1326.56, -2.34375E-8
1356.25, -3.90625E-8
1339.06, -2.75E-8
1331.25, -2.9375E-8
1404.69, -3.0625E-8
1304.69, -1.03125E-8
1343.75, -1.375E-8
1342.19, -1.625E-8
1346.88, -2.46875E-8
1396.88, -2.53125E-8
1305.47, -1.75E-8
1355.47, -3.3125E-8
1416.41, -2.84375E-8
1378.13, -2.03125E-8
1462.5, -1.8125E-8
1338.28, -3.09375E-8
1348.44, -1.65625E-8
1428.91, -2E-8
1367.97, -7.8125E-9
1320.31, -1.125E-8
1349.22, -1.25E-9
1459.38, -1.125E-8
1388.28, -1E-8
1367.97, -7.1875E-9
1345.31, -2.5E-9
1391.41, -1.53125E-8
1428.91, -6.875E-9
1374.22, -2.78125E-8
1287.5, -1.53125E-8
1453.13, 0
1327.34, -1.125E-8
1424.22, -2.40625E-8
1371.09, -2.5E-9
1335.16, -1.90625E-8
1321.09, 2.1875E-9
1365.63, -1.8125E-8
1404.69, -5.9375E-9
1401.56, -1.09375E-8
1422.66, 1.90625E-8
1347.66, -3.75E-9
1371.88, 2.1875E-8
1398.44, -8.125E-9
1342.19, -5.9375E-9
1442.19, -8.125E-9
1395.31, -1.4375E-8
1372.66, 3.125E-10
1383.59, 5.3125E-9
1397.66, 1.34375E-8
1355.47, 2.3125E-8
1467.97, -2.5E-9
1361.72, 1.40625E-8
1385.16, 1.4375E-8
1396.09, 6.25E-9
1414.06, 1.125E-8
1426.56, 1.625E-8
1452.34, -6.875E-9
1412.5, 2.1875E-8
1425.78, 1.9375E-8
1426.56, 6.5625E-9
1425, 6.5625E-9
1367.97, -3.125E-9
1436.72, 9.375E-10
1384.38, 1.5625E-9
1460.16, 2.15625E-8
1444.53, 1.53125E-8
1435.16, 8.125E-9
1458.59, 8.125E-9
1443.75, 2.34375E-8
1413.28, 3.46875E-8
1425.78, 3.25E-8
1441.41, 3.34375E-8
1480.47, 1.8125E-8
1477.34, 6.25E-9
1430.47, 1E-8
1382.81, 1.46875E-8
1403.91, 8.75E-9
1453.13, 3.28125E-8
1483.59, 4.46875E-8
1469.53, 1.53125E-8
1428.13, 2.65625E-8
1422.66, 1.875E-8
1425, 1.3125E-8
1427.34, 4.28125E-8
1465.63, 9.375E-10
1449.22, 2.0625E-8
1500, 2.90625E-8
1422.66, 3.875E-8
1420.31, 3.1875E-8
1442.97, 1.53125E-8
1440.63, 4.84375E-8
1432.03, 3.15625E-8
1439.06, 2.40625E-8
1477.34, 3.125E-8
1480.47, 3.09375E-8
1452.34, 3.6875E-8
1400.78, 2.6875E-8
1505.47, 1.84375E-8
1464.84, 4.375E-8
1478.13, 3.75E-8
1422.66, 3.125E-8
1451.56, 2E-8
1457.03, 3.15625E-8
1425.78, 2.4375E-8
